fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-09-29,102,normal,224.909,258.8408,-33.9318,-13.11,98.2296,76.9075,86.8818,32.9934,4.1166,1.0698,0.0698,58.9958,0.0,0.125,0.0,0,8.8899,8.5796,113.3573,42.2879,0.884,0.9634,2,3,False
2025-09-29,103,normal,251.3913,258.8408,-7.4494,-2.88,109.9988,80.453,95.2985,34.156,0.2029,1.0033,0.0033,61.8774,0.125,0.0,0.0,0,9.2998,8.9453,116.1435,45.4236,0.9726,0.9189,1,2,False
2025-09-29,104,normal,229.4904,258.8408,-29.3504,-11.34,112.6551,81.635,100.3902,35.62,29.5699,0.5173,-0.4827,61.2546,0.25,0.0,0.3857,11,9.4372,8.4615,114.7919,53.8451,1.342,0.8925,8,2,False
2025-09-29,105,normal,264.7892,258.8408,5.9485,2.3,103.1073,74.4144,126.2884,34.6379,4.383,0.9274,-0.0726,60.3654,0.125,0.0,0.0,0,8.6012,8.8091,127.5072,53.4968,0.9941,1.268,3,1,False
2025-09-29,106,normal,261.8235,258.8408,2.9828,1.15,107.6516,78.5351,124.0203,35.5048,12.8787,0.7861,-0.2139,60.217,0.125,0.0,0.0305,1,9.0787,8.2053,124.0316,55.2631,1.0748,0.855,5,1,False
2025-09-29,107,normal,242.7399,258.8408,-16.1009,-6.22,102.2245,84.8675,98.5966,35.0153,7.9334,0.8658,-0.1342,59.0948,0.125,0.0,0.0,0,9.8106,9.0067,111.8731,65.9928,1.0536,1.0566,4,3,False
2025-09-29,108,normal,288.032,258.8408,29.1912,11.28,102.2485,82.8562,140.1934,34.465,2.8012,0.9535,-0.0465,60.2584,0.125,0.125,0.0,0,9.5786,8.3201,133.2483,43.7349,1.0437,0.8984,3,2,False
2025-09-29,109,normal,216.6104,258.8408,-42.2303,-16.32,109.164,77.7443,76.0202,31.1179,15.2002,0.7403,-0.2597,58.5292,0.375,0.125,0.0,0,8.9873,8.1665,105.7618,61.7108,0.9169,0.934,5,2,False
2025-09-29,110,normal,249.4173,258.8408,-9.4235,-3.64,102.915,85.3488,97.2555,33.9141,2.188,1.036,0.036,60.8289,0.125,0.0,0.0,0,9.867,8.3931,117.918,48.1334,0.9402,0.8921,4,1,False
2025-09-29,111,normal,282.0036,258.8408,23.1628,8.95,107.1157,79.8693,131.5905,34.6394,1.9324,1.0324,0.0324,59.7312,0.0,0.0,0.0,0,9.2326,8.6561,136.2194,48.5317,0.9462,0.9931,4,2,False
2025-09-29,112,normal,246.3176,258.8408,-12.5232,-4.84,107.1613,77.5415,112.8192,35.7809,15.4234,0.7416,-0.2584,59.6796,0.125,0.0,0.1353,5,8.9627,9.1285,118.6114,54.3672,1.1311,0.8176,4,0,False
2025-09-29,113,normal,267.4569,258.8408,8.6162,3.33,98.7436,79.0156,125.0372,32.2936,3.0459,1.053,0.053,57.47,0.25,0.0,0.0,0,9.1337,8.7046,132.8286,46.7889,0.8678,1.091,3,0,False
2025-09-29,114,normal,231.822,258.8408,-27.0188,-10.44,102.6155,81.7679,89.5579,33.5171,8.6024,0.8561,-0.1439,59.7968,0.0,0.25,0.0,0,9.4523,8.6776,110.7152,65.989,0.9869,1.0591,3,4,False
2025-09-29,115,normal,233.8946,258.8408,-24.9462,-9.64,99.6512,77.1695,103.2232,31.162,14.9873,1.2561,0.2561,58.5138,0.0,0.25,0.0,0,8.9204,8.4449,127.5896,51.124,0.7957,1.0162,2,3,False
2025-09-29,116,normal,194.862,258.8408,-63.9788,-24.72,100.5059,84.548,51.5667,30.8473,10.9113,1.1844,0.1844,59.1666,0.0,0.125,0.0,0,9.7741,8.6117,99.784,51.595,0.7317,0.7545,1,4,False
2025-09-29,117,normal,252.3697,258.8408,-6.4711,-2.5,104.8051,74.8389,108.677,35.298,0.6533,1.011,0.011,59.4796,0.0,0.0,0.0,0,8.6505,8.6135,119.2732,51.7557,0.9817,1.0031,2,1,False
2025-09-29,118,normal,217.1034,258.8408,-41.7373,-16.12,106.749,80.5499,91.9576,34.0654,28.0877,0.5173,-0.4827,58.1843,0.375,0.1088,0.3355,10,9.312,8.0963,107.0994,57.5345,1.2993,1.0144,5,2,False
2025-09-29,119,normal,252.2103,258.8408,-6.6305,-2.56,99.2593,76.3618,114.4236,34.4419,3.3925,1.0577,0.0577,58.7607,0.0,0.0,0.0,0,8.8268,8.5514,125.5414,46.3525,0.904,1.1828,4,0,False
2025-09-29,120,normal,253.9148,258.8408,-4.926,-1.9,111.2482,81.588,97.251,33.8542,2.3182,1.0388,0.0388,59.7296,0.125,0.0,0.0,0,9.4308,9.2679,116.2105,50.4484,0.9355,1.0952,10,1,False
