beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
224.9812,297.5671,-72.5859,-24.39,10.8684,181.6608,78.1509,16.0437,29.6552,1.3626,0.3626,81.7814,0.5,0.0,0.0,0,9.7594,111.0726,51.2401,0.7692,0.8794,4,1,False,244
289.8328,297.5671,-7.7343,-2.6,5.6477,178.1192,127.807,17.4702,4.2708,0.9469,-0.0531,80.4283,0.25,0.25,0.0,0,9.5692,117.4406,49.5029,0.9192,1.1386,3,1,False,245
303.6723,297.5671,6.1053,2.05,-3.8532,184.057,175.568,19.0706,33.0289,0.59,-0.41,80.5584,0.2092,0.0,0.1448,4,9.8882,122.9397,44.4523,1.0931,0.9637,8,1,False,246
301.4833,297.5671,3.9163,1.32,9.631,183.5693,136.3823,18.0567,10.0425,0.8787,-0.1213,82.815,0.1156,0.2092,0.0,0,9.862,120.3152,43.067,0.9699,1.1755,6,2,False,247
271.93,297.5671,-25.637,-8.62,3.276,168.5953,130.4997,17.6958,12.7452,0.8428,-0.1572,81.0793,0.4592,0.0,0.1705,4,9.0575,118.7049,47.3258,0.9829,0.9189,6,0,False,248
203.5852,297.5671,-93.9818,-31.58,10.7029,194.1526,65.9745,15.6245,51.6202,0.365,-0.635,81.2917,0.8656,0.3848,1.1028,20,10.4305,99.9525,55.9518,1.1479,0.9279,10,2,False,249
264.2438,297.5671,-33.3233,-11.2,13.7594,170.6642,98.4867,17.4301,1.2363,0.9849,-0.0151,81.9313,0.25,0.0,0.0,0,9.1686,114.2227,43.5655,0.8664,1.2083,3,1,False,250
303.8459,297.5671,6.2789,2.11,24.8812,181.9487,150.8533,19.9766,33.8607,0.59,-0.41,82.5871,0.0,0.0,0.1919,6,9.7749,120.3068,46.1367,1.1854,1.2879,8,3,False,251
244.7445,297.5671,-52.8226,-17.75,4.8565,190.5639,77.687,18.4091,9.9539,1.1204,0.1204,82.6589,0.0,0.0,0.0,0,10.2377,107.1544,46.8269,0.9234,1.1985,2,1,False,252
249.5123,297.5671,-48.0548,-16.15,12.2835,179.2073,79.4629,17.518,3.9234,0.9524,-0.0476,82.398,0.0,0.25,0.0,0,9.6276,108.5749,55.2201,0.8871,0.7731,2,2,False,253
242.812,297.5671,-54.7551,-18.4,11.7487,177.2586,105.5484,17.9733,33.7705,0.59,-0.41,82.367,0.3656,0.1348,0.9703,16,9.5229,112.1832,61.5788,1.2136,1.0808,5,1,False,254
268.1111,297.5671,-29.456,-9.9,34.2531,175.3759,111.1741,18.1529,34.539,0.59,-0.41,84.2415,0.4695,0.0,0.2087,4,9.4218,115.2655,57.1916,1.0596,1.0133,6,1,False,255
228.1241,297.5671,-69.4429,-23.34,5.8244,169.5153,86.0694,18.5563,14.7287,0.8213,-0.1787,82.3999,0.25,0.0,0.0082,1,9.1069,107.2368,47.5722,0.9925,1.0139,7,0,False,256
269.7688,297.5671,-27.7982,-9.34,18.9707,195.2846,108.9915,19.1682,34.3097,0.59,-0.41,83.6822,0.2273,0.0,0.4019,7,10.4913,115.2347,52.9847,1.1756,1.3985,6,2,False,257
263.3092,297.5671,-34.2579,-11.51,23.5511,189.3314,120.7182,17.5382,52.7534,0.365,-0.635,83.0762,0.2273,0.5,0.0625,2,10.1715,116.9382,55.4189,1.0473,0.7429,3,5,False,258
262.4358,297.5671,-35.1313,-11.81,12.7655,189.9538,91.5264,17.6322,14.1777,0.831,-0.169,83.8895,0.25,0.25,0.0,0,10.205,111.7435,47.0907,0.9644,1.1509,5,3,False,259
356.5023,297.5671,58.9353,19.81,11.829,178.1538,198.1891,18.3134,13.3561,1.1596,0.1596,83.6732,0.0,0.0,0.0,0,9.571,139.594,45.0554,0.9375,0.6759,7,2,False,260
254.7602,297.5671,-42.8068,-14.39,12.1995,172.3644,124.073,19.8468,34.0299,0.59,-0.41,82.9997,0.0,0.0,0.023,1,9.26,114.0569,67.4958,1.0902,0.9288,5,0,False,261
329.341,297.5671,31.7739,10.68,19.3829,194.1167,169.4522,19.8637,33.7472,0.59,-0.41,82.3102,0.0,0.0,0.2309,6,10.4286,123.903,51.2769,1.1555,0.9755,3,1,False,262
249.3145,297.5671,-48.2526,-16.22,16.9605,181.8775,73.7505,17.296,5.9781,0.9264,-0.0736,81.1712,0.4592,-0.0,0.0,0,9.7711,105.0816,44.5803,0.9476,0.9654,3,4,False,263
268.5548,297.5671,-29.0123,-9.75,21.486,192.9345,96.6837,17.0246,25.5249,1.3112,0.3112,82.0281,0.25,0.0,0.0,0,10.3651,115.3264,53.1106,0.8368,0.9221,4,2,False,264
229.5314,297.5671,-68.0356,-22.86,-0.2831,178.1786,103.0754,18.1668,33.2727,0.59,-0.41,81.1529,0.4695,0.0,0.642,12,9.5724,108.8827,51.1203,1.1794,1.0546,6,2,False,265
218.8237,297.5671,-78.7434,-26.46,7.1155,178.4829,59.0158,19.2607,6.5298,0.9203,-0.0797,81.8829,0.0,0.0,0.0,0,9.5887,100.0703,48.3634,1.0159,0.9521,6,0,False,266
279.4557,297.5671,-18.1114,-6.09,11.8105,179.559,140.7772,18.9934,33.6976,0.591,-0.409,82.3933,0.25,0.0,0.1081,3,9.6465,119.763,44.9276,1.0802,1.0766,6,1,False,267
319.6189,297.5671,22.0518,7.41,19.6852,185.5387,168.689,19.8386,34.4554,0.59,-0.41,84.0376,0.0,0.0,0.1824,5,9.9678,125.8784,39.3755,1.1427,0.9063,6,1,False,268
166.9606,297.5671,-130.6064,-43.89,10.7591,166.3017,30.3892,17.1865,23.3027,1.2808,0.2808,82.9944,0.0,0.193,0.0,0,8.9343,96.3693,51.2367,0.8213,0.9622,5,1,False,269
205.4066,297.5671,-92.1604,-30.97,10.7151,168.5358,45.0725,16.8512,2.0656,1.0252,0.0252,82.0184,0.344,-0.0,0.0,0,9.0543,100.0779,50.5559,0.8407,0.919,5,2,False,270
296.3737,297.5671,-1.1934,-0.4,7.1375,183.6046,181.6858,18.6182,57.436,0.2876,-0.7124,80.6273,0.25,0.25,0.0,0,9.8639,124.8934,43.7529,1.0817,1.0315,2,3,False,271
296.589,297.5671,-0.978,-0.33,34.6061,175.8938,137.776,18.1916,33.4953,0.59,-0.41,81.6957,0.4592,0.0,0.6143,11,9.4496,117.7479,48.5366,1.1578,1.0428,5,1,False,272
258.7512,297.5671,-38.8158,-13.04,8.7011,182.5047,90.6067,16.7668,6.2945,0.9223,-0.0777,81.0065,0.693,0.0,0.0,0,9.8048,108.141,47.3508,0.9234,1.1484,7,3,False,273
202.1545,297.5671,-95.4125,-32.06,34.349,197.1374,22.9641,18.0848,34.2113,0.59,-0.41,83.4421,0.4773,0.0,1.1311,18,10.5909,95.8711,55.0519,1.2745,0.8787,6,1,False,274
343.4271,297.5671,45.86,15.41,22.4724,183.9198,188.7605,18.565,33.1606,0.59,-0.41,80.8795,0.25,0.1348,0.2943,6,9.8808,129.6947,50.2894,1.0866,1.2365,8,1,False,275
282.0402,297.5671,-15.5269,-5.22,5.0562,193.7669,105.8515,17.4092,5.2252,0.9352,-0.0648,80.6612,0.25,0.25,0.0,0,10.4098,112.2096,44.0575,0.9174,0.9118,5,1,False,276
258.9762,297.5671,-38.5909,-12.97,13.5447,188.3278,95.1924,17.0067,21.082,1.2558,0.2558,82.4249,0.4592,0.0,0.0,0,10.1176,112.6821,52.6943,0.9091,1.0839,5,4,False,277
429.3285,297.5671,131.7614,44.28,28.5231,178.6104,275.1484,19.1118,33.8417,0.59,-0.41,82.5407,0.0,0.193,0.9262,15,9.5955,149.562,44.0387,1.2804,0.9484,4,2,False,278
279.2209,297.5671,-18.3462,-6.17,15.0495,186.8818,130.0716,18.9765,33.8055,0.59,-0.41,82.4524,0.0,0.25,0.2788,6,10.0399,115.1079,49.6771,1.1357,1.0249,6,3,False,279
329.9923,297.5671,32.4252,10.9,11.6261,182.7183,188.205,18.8592,33.6979,0.59,-0.41,82.19,0.25,0.0,0.8595,14,9.8162,129.388,55.9102,1.2689,0.7005,6,2,False,280
334.4543,297.5671,36.8872,12.4,32.4729,199.5553,148.4611,17.4253,28.6096,1.3462,0.3462,82.646,0.0,0.0,0.0,0,10.7208,131.422,57.4751,0.8136,0.9141,5,1,False,281
246.9597,297.5671,-50.6073,-17.01,16.8831,189.5498,73.3926,17.0244,15.8413,1.189,0.189,83.8072,0.25,0.2273,0.0,0,10.1832,108.6502,48.2302,0.8678,0.9308,5,1,False,282
257.8777,297.5671,-39.6893,-13.34,10.3288,194.5162,93.6149,16.8431,23.7391,1.2879,0.2879,82.4465,0.25,0.2092,0.0,0,10.4501,112.8944,57.5675,0.8523,1.0576,7,2,False,283
346.1271,297.5671,48.56,16.32,8.4344,177.3277,183.0758,17.351,5.3598,1.0647,0.0647,82.8951,0.1348,0.25,0.0,0,9.5266,136.0872,53.785,0.8816,0.9985,3,1,False,284
286.9262,297.5671,-10.6409,-3.58,7.3669,187.9051,144.4129,19.1174,33.6413,0.59,-0.41,82.052,0.25,0.0,0.8238,15,10.0949,117.4932,53.976,1.2742,1.4145,2,2,False,285
247.6257,297.5671,-49.9413,-16.78,-6.3339,186.1777,136.8077,16.8409,52.1849,0.365,-0.635,82.181,0.4592,0.4592,0.0803,3,10.0021,120.1749,58.3585,1.0293,0.8426,5,6,False,286
402.6204,297.5671,105.0533,35.3,11.8122,200.2583,213.747,17.5681,5.629,0.9315,-0.0685,82.1912,0.4592,0.0,0.0,0,10.7585,140.8659,47.4957,0.9523,1.0163,6,2,False,287
300.3882,297.5671,2.8211,0.95,20.132,191.1964,140.5573,17.6761,33.8214,0.59,-0.41,82.4911,0.2092,0.3848,0.6229,11,10.2717,121.788,49.437,1.1169,0.9595,6,2,False,288
343.9769,297.5671,46.4098,15.6,20.4829,191.3949,185.6461,18.9733,34.5737,0.59,-0.41,84.3261,0.2092,0.0,0.2613,6,10.2824,130.06,53.399,1.1002,0.6678,3,0,False,289
252.5507,297.5671,-45.0164,-15.13,11.5374,204.5058,70.5414,18.014,16.02,0.8081,-0.1919,83.4935,0.344,0.0,0.0,0,10.9867,105.1651,55.6843,0.9676,0.872,7,1,False,290
293.5151,297.5671,-4.052,-1.36,2.5524,174.3599,160.9357,17.6231,26.7098,0.6727,-0.3273,81.6019,0.5778,0.0,0.1345,3,9.3672,126.2004,57.1317,1.0043,1.117,7,1,False,291
253.6344,297.5671,-43.9326,-14.76,3.9323,180.8653,111.9728,17.3937,25.7422,1.314,0.314,81.9826,0.0,0.0,0.0,0,9.7167,119.1067,51.4868,0.8002,0.8513,4,0,False,292
342.9807,297.5671,45.4136,15.26,24.121,202.5915,186.9052,17.7353,52.9017,0.365,-0.635,83.3098,0.5,0.2092,0.2377,7,10.8839,132.7326,47.7632,1.086,1.1758,3,3,False,293
177.3021,297.5671,-120.265,-40.42,9.1226,180.6981,72.585,14.5622,70.5414,0.14,-0.86,82.0249,0.9592,0.7092,0.7085,13,9.7077,106.216,42.7219,1.0407,0.9483,6,4,False,294
356.9403,297.5671,59.3732,19.95,22.3709,190.6593,196.2268,19.1201,33.1966,0.59,-0.41,80.9673,0.2092,0.0,0.8188,14,10.2429,128.9552,50.1913,1.2732,1.1145,5,2,False,295
285.9819,297.5671,-11.5851,-3.89,13.1507,190.6382,133.6535,18.2319,33.2286,0.59,-0.41,81.0454,0.0,0.443,0.5717,12,10.2417,117.7147,52.6558,1.134,1.0279,5,2,False,296
242.2395,297.5671,-55.3275,-18.59,-0.4022,200.1841,90.0791,16.1411,31.4804,1.3856,0.3856,81.6453,0.4183,0.0,0.0,0,10.7546,113.7846,52.9696,0.7528,0.9757,7,0,False,297
270.5045,297.5671,-27.0625,-9.09,28.4338,181.4425,105.7205,19.8118,25.2804,0.6916,-0.3084,81.9691,0.0,0.0,0.0461,1,9.7477,112.0077,42.9234,1.1286,1.3377,7,3,False,298
290.5914,297.5671,-6.9756,-2.34,-3.08,192.1841,153.2739,18.0996,33.6869,0.59,-0.41,82.1633,0.4592,0.0,0.4531,9,10.3248,122.7505,40.0606,1.1467,0.7629,7,3,False,299
270.2356,297.5671,-27.3315,-9.18,25.4648,192.8929,103.5926,18.2159,33.4989,0.59,-0.41,81.7046,0.4695,0.0,0.0301,1,10.3629,110.3642,52.9948,1.05,1.2001,3,3,False,300
232.3372,297.5671,-65.2299,-21.92,6.6236,194.0208,68.369,19.4947,17.1815,0.7921,-0.2079,82.6569,0.0,0.0,0.0,0,10.4234,102.5995,45.1413,1.0575,0.9614,2,1,False,301
265.2299,297.5671,-32.3372,-10.87,18.1675,175.5207,95.678,18.8096,5.3267,1.0644,0.0644,82.7515,0.0,-0.0,0.0,0,9.4296,111.6044,51.7469,1.0007,1.1133,3,3,False,302
256.6942,297.5671,-40.8729,-13.74,-6.2298,193.1083,123.6859,19.867,34.0032,0.59,-0.41,82.9346,0.0,0.0,0.1753,4,10.3744,113.5798,48.3301,1.1268,0.9847,4,0,False,303
310.5178,297.5671,12.9508,4.35,2.1854,183.5946,176.8813,18.1083,34.0351,0.59,-0.41,83.0125,0.2195,0.25,0.2107,4,9.8633,128.6942,48.2958,1.103,0.8808,3,5,False,304
226.6342,297.5671,-70.9329,-23.84,16.8117,184.3884,95.9521,18.5061,52.012,0.368,-0.632,82.2962,0.25,0.25,0.2159,4,9.906,110.0672,52.6348,1.1062,1.1215,6,2,False,305
237.3426,297.5671,-60.2244,-20.24,24.532,180.213,61.9974,16.9143,12.4855,1.1513,0.1513,82.4963,0.25,0.25,0.0,0,9.6816,103.4489,59.1027,0.9037,1.1529,5,5,False,306
272.1818,297.5671,-25.3853,-8.53,14.1341,178.1435,100.3509,18.2579,2.1888,0.9737,-0.0263,83.2565,0.25,0.0,0.0,0,9.5705,112.6398,49.2196,0.9572,0.9476,4,0,False,307
186.8782,297.5671,-110.6888,-37.2,22.8895,205.7069,1.7892,17.5946,25.9128,1.3108,0.3108,83.3765,0.25,0.0,0.0,0,11.0513,88.911,48.0216,0.9168,0.9825,4,3,False,308
173.0665,297.5671,-124.5005,-41.84,13.0682,182.3638,21.0854,15.0456,28.4052,1.3442,0.3442,82.5191,0.193,0.25,0.0,0,9.7972,96.1394,53.9922,0.6655,1.0037,2,5,False,309
350.816,297.5671,53.2489,17.89,15.5833,197.017,208.6839,18.5426,51.9257,0.365,-0.635,81.7727,0.2092,0.25,0.1191,4,10.5844,132.239,40.5746,1.133,0.8785,4,5,False,310
300.6796,297.5671,3.1125,1.05,9.7957,187.0812,139.7169,16.6964,19.2178,1.2331,0.2331,82.4489,0.4592,0.0,0.0,0,10.0506,127.4384,46.8895,0.8517,0.8308,7,2,False,311
340.972,297.5671,43.405,14.59,15.8791,184.0997,189.9884,18.8864,30.1088,0.6409,-0.3591,83.8359,0.25,0.0,0.1334,3,9.8905,132.6887,48.6484,1.0599,1.0288,1,0,False,312
268.9018,297.5671,-28.6653,-9.63,13.1217,204.1988,100.0929,18.8788,29.6328,0.6422,-0.3578,82.8309,0.25,0.0,0.0,0,10.9702,110.5893,46.6616,1.0388,1.0148,4,1,False,313
284.2132,297.5671,-13.3539,-4.49,28.4021,183.1487,100.7622,18.0149,10.0849,0.8774,-0.1226,82.2582,0.25,0.0,0.0,0,9.8394,113.2962,53.523,0.9348,1.2432,3,1,False,314
229.731,297.5671,-67.836,-22.8,6.4846,185.6915,77.1192,17.7806,21.7837,1.2675,0.2675,81.4459,0.0,0.0,0.0,0,9.976,107.0577,52.9743,0.8659,0.9938,5,2,False,315
244.0929,297.5671,-53.4742,-17.97,28.26,165.6212,74.6448,16.8834,7.5498,1.0928,0.0928,81.3858,0.25,0.0,0.0,0,8.8977,108.8514,48.6184,0.7978,0.9027,7,0,False,316
339.279,297.5671,41.7119,14.02,30.3342,206.1845,155.4506,19.1198,33.5706,0.59,-0.41,81.8795,0.2195,0.0,1.5104,21,11.0769,119.1299,46.0644,1.4192,1.1968,7,1,False,317
276.5854,297.5671,-20.9816,-7.05,27.6377,211.4583,81.8303,17.1192,27.2218,0.6735,-0.3265,83.3781,0.5,0.2273,0.0,0,11.3602,109.6275,52.886,0.968,1.14,5,4,False,318
334.1033,297.5671,36.5363,12.28,-0.6152,176.5558,186.0896,18.4262,9.5006,0.8867,-0.1133,83.8838,0.25,0.0,0.0,0,9.4852,132.8221,49.3768,0.9761,0.9801,5,0,False,319
288.0194,297.5671,-9.5476,-3.21,8.2807,184.6919,133.0786,19.5863,18.4455,0.7783,-0.2217,83.1976,0.0,0.0,0.0,0,9.9223,117.2682,54.508,1.064,1.1458,2,1,False,320
178.6408,297.5671,-118.9263,-39.97,2.1007,182.3947,37.5582,16.5154,26.8974,1.3225,0.3225,83.3916,0.2092,0.0,0.0,0,9.7989,100.166,48.8909,0.7587,0.852,11,1,False,321
288.2671,297.5671,-9.3,-3.13,-10.9479,183.9889,154.3444,17.5708,21.5476,1.2648,0.2648,81.3665,0.0,0.0,0.0,0,9.8845,128.7241,48.0913,0.8315,0.7616,6,1,False,322
241.5887,297.5671,-55.9784,-18.81,14.5003,192.6593,84.7763,16.5588,33.7885,0.59,-0.41,82.4109,0.4183,0.4592,0.1185,3,10.3503,108.0386,52.0054,0.9407,0.853,9,2,False,323
279.4416,297.5671,-18.1255,-6.09,20.0788,201.2683,110.2583,18.2272,33.9367,0.59,-0.41,82.7724,0.2092,0.2092,0.4808,9,10.8128,112.8919,48.0006,1.144,0.7794,7,3,False,324
177.1194,297.5671,-120.4477,-40.48,-3.4774,180.599,25.7048,18.2849,7.4221,1.0916,0.0916,80.9897,0.0,0.0,0.0,0,9.7024,92.4485,50.4359,0.9417,0.9134,4,3,False,325
334.3243,297.5671,36.7572,12.35,-8.5048,177.898,252.0824,16.6549,70.4965,0.14,-0.86,81.9726,0.7092,0.3848,0.7207,15,9.5573,145.8559,56.0641,1.1536,0.8947,7,3,False,326
294.4191,297.5671,-3.1479,-1.06,26.2285,184.5325,145.7966,17.4764,44.6621,0.4536,-0.5464,81.734,0.7195,-0.0,0.0,0,9.9137,121.8777,55.8143,1.0045,0.9624,4,2,False,327
288.7716,297.5671,-8.7955,-2.96,12.6274,188.2077,139.3062,18.2093,33.1603,0.59,-0.41,80.8789,0.4592,0.0,0.2281,4,10.1111,117.8332,54.321,1.0672,1.0968,5,1,False,328
179.2408,297.5671,-118.3263,-39.76,0.47,188.3173,43.5052,18.8926,34.1592,0.59,-0.41,83.315,0.25,0.0,0.2303,4,10.117,96.7257,53.5538,1.0888,0.7928,4,0,False,329
276.5331,297.5671,-21.034,-7.07,22.7804,185.5928,136.6783,16.8205,51.698,0.365,-0.635,81.4142,0.9364,0.0,1.1391,18,9.9707,121.2297,51.8961,1.2714,0.9488,8,3,False,330
274.8747,297.5671,-22.6923,-7.63,31.2809,188.0711,93.015,17.9478,19.5445,1.2374,0.2374,82.3436,0.0,0.0,0.0,0,10.1038,113.113,55.4551,0.8859,0.9975,3,2,False,331
250.5455,297.5671,-47.0216,-15.8,-0.6116,183.3537,119.8416,18.1584,33.8797,0.59,-0.41,82.6335,0.4592,0.0,0.724,13,9.8504,113.8732,49.0335,1.1987,0.942,4,2,False,332
245.3938,297.5671,-52.1732,-17.53,21.3726,167.8562,107.4795,17.2826,34.0319,0.59,-0.41,83.0046,0.693,0.0,1.1823,19,9.0178,113.3921,45.9008,1.2617,0.8877,5,2,False,333
299.1895,297.5671,1.6225,0.55,2.1582,192.5146,149.6232,16.997,28.1095,0.656,-0.344,81.7209,0.75,0.0,0.2633,5,10.3425,124.2115,48.7007,1.0177,0.8847,9,2,False,334
231.9763,297.5671,-65.5908,-22.04,3.6219,187.3417,84.4389,17.3056,26.1206,1.3166,0.3166,82.501,0.0,0.0,0.0,0,10.0646,112.564,51.9201,0.7985,0.9524,3,1,False,335
245.4631,297.5671,-52.104,-17.51,-2.4583,196.0414,91.7341,17.1254,22.7287,1.2754,0.2754,82.5383,0.0,0.25,0.0,0,10.532,112.6091,55.6493,0.8248,0.9573,3,1,False,336
266.2374,297.5671,-31.3296,-10.53,-2.2272,171.2137,118.3145,18.3956,2.6679,0.9672,-0.0328,81.2568,0.193,0.0,0.0,0,9.1982,113.781,47.6679,0.9652,0.8305,4,0,False,337
323.9964,297.5671,26.4294,8.88,29.953,180.15,146.2248,18.4376,13.8938,0.8311,-0.1689,82.2403,0.25,0.0,0.0,0,9.6783,122.9393,46.0405,0.9969,0.7344,3,1,False,338
183.691,297.5671,-113.8761,-38.27,17.982,159.418,55.1509,16.3329,32.527,1.401,0.401,81.105,0.5,0.0,0.0,0,8.5645,102.0797,52.2526,0.8125,0.978,7,2,False,339
259.5141,297.5671,-38.0529,-12.79,-9.7723,178.3472,134.3938,17.603,25.8516,1.3151,0.3151,82.0441,0.0,0.0,0.0,0,9.5814,123.7298,52.431,0.8342,0.9309,4,1,False,340
221.22,297.5671,-76.347,-25.66,11.4609,187.1635,74.9672,18.9367,33.4347,0.59,-0.41,81.5481,0.25,0.0,0.9211,15,10.055,102.2221,61.2161,1.2699,0.9148,6,1,False,341
225.6459,297.5671,-71.9212,-24.17,9.4077,170.9515,76.4948,17.82,13.3882,0.8333,-0.1667,80.3047,0.193,0.2273,0.0175,1,9.1841,103.87,55.137,1.0066,0.9022,5,5,False,342
327.7479,297.5671,30.1809,10.14,16.3174,192.5238,145.722,17.9322,8.8831,1.1097,0.1097,81.0031,0.25,0.0,0.0,0,10.343,123.5588,49.2017,0.9302,1.0244,7,1,False,343
236.1684,297.5671,-61.3986,-20.63,24.781,183.2821,80.9875,19.4281,33.4541,0.59,-0.41,81.5954,0.1348,0.0,0.8696,16,9.8465,104.1983,53.4665,1.2661,1.1205,4,0,False,344
239.954,297.5671,-57.613,-19.36,39.3707,193.024,60.9033,19.5388,33.805,0.59,-0.41,82.4512,0.0,0.1348,0.8499,15,10.3699,101.5104,45.2295,1.2673,1.4269,7,1,False,345
138.6416,297.5671,-158.9254,-53.41,-7.9385,170.541,22.5612,18.9464,27.5757,0.6604,-0.3396,81.2094,0.2195,0.0,0.0,0,9.162,89.978,47.4498,1.044,1.0586,5,1,False,346
321.0219,297.5671,23.4548,7.88,14.9687,193.5092,132.1352,17.1374,2.4538,0.9698,-0.0302,81.361,0.4592,0.0,0.0,0,10.396,121.2805,48.7394,0.9231,1.0119,5,4,False,347
307.575,297.5671,10.008,3.36,15.971,190.3251,132.3873,19.382,11.7263,0.8568,-0.1432,81.908,0.0,0.0,0.0,0,10.2249,116.9155,50.3354,1.0296,0.9718,1,0,False,348
219.3005,297.5671,-78.2666,-26.3,23.8547,184.1638,62.7188,17.6873,33.7495,0.59,-0.41,82.3158,0.5747,0.0,0.0077,1,9.8939,102.503,55.2215,0.9738,1.1656,4,0,False,349
291.5189,297.5671,-6.0482,-2.03,7.5345,195.1149,115.4381,19.302,7.2666,0.9106,-0.0894,81.2596,0.0,0.0,0.0,0,10.4822,112.4765,49.2411,1.0463,1.0892,2,2,False,350
254.8136,297.5671,-42.7535,-14.37,3.2316,173.633,109.9432,18.5964,13.3977,0.8387,-0.1613,83.0808,0.2092,0.0,0.0,0,9.3281,113.6681,54.0834,0.9831,1.2378,5,0,False,351
291.723,297.5671,-5.8441,-1.96,12.0288,182.5173,127.1863,17.1191,12.8904,0.8415,-0.1585,81.336,0.6156,0.0,0.0,0,9.8054,118.2884,55.4072,0.9131,1.1422,5,0,False,352
210.557,297.5671,-87.01,-29.24,40.9789,181.9838,30.6444,16.9095,26.1405,1.316,0.316,82.71,0.25,0.0,0.0,0,9.7768,98.4344,54.062,0.8336,0.9731,6,3,False,353
287.9514,297.5671,-9.6157,-3.23,23.3907,194.5586,92.0237,17.8434,4.1783,0.9492,-0.0508,82.2279,0.0,0.3656,0.0839,3,10.4523,110.1208,60.756,0.9714,1.1937,4,3,False,354
201.9807,297.5671,-95.5864,-32.12,6.4989,190.1435,41.2273,17.7136,18.1755,1.2196,0.2196,82.7659,0.0,0.25,0.0,0,10.2151,98.1809,50.2801,0.8976,1.3068,3,2,False,355
272.0616,297.5671,-25.5055,-8.57,14.2909,218.8466,75.4456,17.5985,18.9231,1.2327,0.2327,81.3238,0.25,0.0,0.0,0,11.7572,106.0322,55.3587,0.889,1.0979,2,1,False,356
310.5545,297.5671,12.9875,4.36,22.0152,189.6089,169.902,18.6493,52.3222,0.365,-0.635,82.3971,0.4592,-0.0,1.1543,18,10.1864,124.3071,47.4118,1.3748,1.2032,8,3,False,357
264.8893,297.5671,-32.6778,-10.98,3.6068,182.353,120.476,17.1555,24.3909,0.7022,-0.2978,81.8997,0.4364,0.25,0.0,0,9.7966,116.2729,56.2573,0.9575,1.0678,3,3,False,358
218.518,297.5671,-79.049,-26.57,9.1737,193.2078,37.4812,18.3021,3.0425,1.0362,0.0362,83.9745,0.193,0.0,0.0,0,10.3798,97.1078,51.6376,0.9792,0.9281,5,2,False,359
319.7332,297.5671,22.1661,7.45,11.8054,199.9847,175.4237,15.223,52.2576,0.365,-0.635,82.2954,1.3613,0.0,0.2141,5,10.7438,135.5327,55.6649,0.9322,0.9401,10,1,False,360
290.3862,297.5671,-7.1808,-2.41,4.3213,181.005,123.498,16.7591,1.6789,0.9794,-0.0206,81.4904,0.25,0.25,0.0,0,9.7242,121.6502,51.7027,0.8699,1.2305,6,4,False,361
314.5312,297.5671,16.9642,5.7,18.5554,186.9068,138.0936,18.4367,10.5879,0.8706,-0.1294,81.7986,0.2092,0.0,0.0,0,10.0413,120.1083,48.0675,0.9709,0.9335,5,0,False,362
325.8406,297.5671,28.2735,9.5,20.4932,190.5262,138.4206,18.7103,4.8891,1.0596,0.0596,82.0175,0.0,0.0,0.0,0,10.2357,121.2546,63.5823,0.9621,1.0701,4,1,False,363
250.0267,297.5671,-47.5403,-15.98,-0.215,185.1938,116.0636,17.2339,33.7816,0.59,-0.41,82.3943,0.25,0.5,2.1891,29,9.9492,112.5796,48.5244,1.4799,1.2113,4,3,False,364
231.3174,297.5671,-66.2497,-22.26,16.6664,177.8345,89.7027,18.2407,34.6456,0.59,-0.41,84.5015,0.2092,0.25,0.5141,10,9.5539,109.473,49.737,1.121,1.1922,6,1,False,365
276.1507,297.5671,-21.4164,-7.2,24.9177,173.2774,112.0915,17.8146,16.3213,0.8043,-0.1957,83.3975,0.25,0.2092,0.0,0,9.309,115.795,47.4029,0.9671,1.0696,3,2,False,366
316.9479,297.5671,19.3809,6.51,14.1341,180.1484,176.5329,19.8161,34.0515,0.59,-0.41,83.0523,0.0,0.0,1.0052,16,9.6782,126.1524,48.1361,1.3748,0.8439,6,3,False,367
268.367,297.5671,-29.2001,-9.81,20.1462,185.7793,90.0316,18.6597,8.9304,0.8933,-0.1067,83.6794,0.1348,0.0,0.0,0,9.9807,109.9202,56.0607,0.9907,0.956,3,1,False,368
261.1603,297.5671,-36.4067,-12.23,3.9138,193.7654,96.8166,17.2199,16.1156,0.8091,-0.1909,84.4243,0.3656,0.2092,0.0852,3,10.4097,112.9167,50.6629,0.9687,0.8346,6,3,False,369
301.9205,297.5671,4.3535,1.46,13.779,183.9059,149.5527,19.6903,25.6268,0.6896,-0.3104,82.5727,0.0,0.0,0.0,0,9.88,119.8888,50.2866,1.0952,0.9921,1,2,False,370
300.2707,297.5671,2.7036,0.91,0.185,179.8262,151.6247,18.7466,12.6186,1.1518,0.1518,83.124,0.0,0.0,0.0,0,9.6609,123.9923,51.3183,0.9855,0.8415,4,2,False,371
